204.905	543	0	512	0	58550
590.626	539	0	520	0	79106
178.364	505	0	527	0	57384
4.31075	492	0	505	0	50170
72.2038	523	0	485	0	52837
1211.31	497	0	509	0	125020
149.963	495	0	532	0	56207
1244.99	536	0	479	0	128485
123.125	489	0	474	0	54942
106.647	519	0	507	0	54412
2555.55	497	0	542	0	300353
12018.9	529	2	480	20	999041
23295	456	0	440	0	999999
5428.67	397	0	418	0	819582
194.718	500	0	506	0	58333
813.127	516	0	469	0	92930
6493.33	636	0	612	0	916094
72.9697	499	0	494	0	52948
525.992	479	0	542	0	75168
4206.66	586	0	587	0	624571
49.5628	493	0	490	0	51950
267.729	535	0	491	0	61361
41.6244	489	0	501	0	51660
503.625	475	0	488	0	73788
96.7493	523	0	487	0	53996
1378.59	473	0	498	0	139689
495.396	498	0	513	0	73674
613.11	537	0	475	0	80048
1687.06	561	0	551	0	174453
351.492	492	0	495	0	65764
87.7133	493	0	480	0	53449
906.996	516	0	526	0	99823
3088.1	490	0	472	0	399945
613.099	499	0	528	0	80064
457.072	506	0	530	0	71362
1736.19	562	0	554	0	179771
1858.58	508	0	488	0	194772
2611.81	511	0	550	0	308383
13407	497	2	456	19	999677
445.793	499	0	428	0	70513
627.686	513	0	539	0	81023
3103.24	413	0	428	0	401218
808.804	515	0	537	0	92806
566.498	463	0	506	0	77164
65.6138	485	0	506	0	52539
68.4472	491	0	500	0	52722
20389.6	708	6	715	30	1000000
10.013	486	0	517	0	50390
235.18	498	0	498	0	59959
2633.24	575	0	540	0	313813
128.654	550	0	501	0	55269
68.6616	473	0	509	0	52726
7325.79	458	2	479	20	955615
480.29	514	0	483	0	72543
1570.85	554	0	546	0	160225
204.729	503	0	511	0	58573
266.079	496	0	508	0	61431
65.9711	501	0	506	0	52643
1138.58	553	0	575	0	117953
209.575	515	0	524	0	58869
12021	769	10	696	29	999033
1006.49	477	0	497	0	107489
778.926	495	0	530	0	90337
27.0192	512	0	496	0	51083
6544.94	456	0	488	0	919925
825.403	515	0	518	0	94113
332.632	519	0	498	0	64727
155.733	498	0	511	0	56597
734.224	477	0	459	0	87801
2211.47	461	0	536	0	244334
952.546	504	0	472	0	102689
4294.55	574	0	547	0	641330
322.488	498	0	483	0	64321
2656.19	464	0	493	0	317536
1112.95	534	0	532	0	116125
2375.13	598	0	571	0	270465
131.346	509	0	490	0	55325
584.198	467	0	510	0	78360
2463.55	415	0	431	0	284478
135.4	507	0	492	0	55480
395.234	502	0	484	0	67745
3333.31	576	0	543	0	449688
1225.97	470	0	475	0	125474
3100.13	603	0	581	0	400740
624.725	475	0	514	0	80633
683.043	508	0	485	0	84516
41.5122	520	0	486	0	51722
324.081	485	0	447	0	64390
90.4632	537	0	492	0	53596
412.722	491	0	504	0	69147
4990.92	695	0	614	0	759203
570.671	487	0	501	0	77034
758.742	493	0	479	0	89512
60.7385	475	0	528	0	52444
223.487	477	0	527	0	59663
1631.52	487	0	448	0	166789
430.689	502	0	473	0	69975
969.284	522	0	498	0	104739
400.48	508	0	501	0	67682
142.516	503	0	468	0	55836
521.646	482	0	501	0	74949
20.2634	485	0	499	0	50836
745.873	512	0	519	0	88368
490.521	522	0	522	0	72916
260.857	482	0	455	0	61052
329.037	498	0	497	0	64533
4366.68	547	0	611	0	656552
27.9053	488	0	514	0	51044
586.596	523	0	513	0	78577
1201.17	509	0	546	0	123043
541.024	489	0	441	0	75919
311.148	515	0	478	0	63673
100.429	517	0	486	0	54032
1546.3	461	0	470	0	157764
20.6314	515	0	502	0	50814
202.288	464	0	485	0	58475
95.4397	500	0	513	0	53830
132.256	488	0	468	0	55336
439.164	515	0	520	0	69906
2051.57	481	0	497	0	221731
442.391	548	0	484	0	70097
615.682	479	0	515	0	80324
38.6153	506	0	492	0	51515
247.102	507	0	492	0	60413
383.097	519	0	482	0	67119
749.754	605	0	543	0	88820
67.0966	497	0	481	0	52635
668.36	509	0	460	0	83214
505.492	539	0	492	0	73874
191.028	506	0	438	0	58021
4430.94	490	4	418	18	668422
589.735	478	0	458	0	78480
973.845	457	0	510	0	104875
487.506	480	0	435	0	72874
275.944	467	0	478	0	62025
4544.18	561	0	522	0	688179
759.563	537	0	481	0	89960
439.002	484	0	515	0	70241
435.063	463	0	498	0	69811
1670.02	421	0	456	0	170904
288.616	524	0	517	0	62381
1286.72	535	0	460	0	131647
203.954	455	0	473	0	58664
1092.63	500	0	506	0	114678
599.219	504	0	472	0	79218
1635.81	517	0	533	0	167674
1849.1	486	0	500	0	192726
234.547	497	0	510	0	60015
202.307	508	0	533	0	58624
357.839	493	0	474	0	65971
587.372	481	0	474	0	78510
583.377	526	0	497	0	78432
833.462	517	0	481	0	94448
517.074	510	0	510	0	74708
471.643	503	0	530	0	71820
51.8806	521	0	470	0	52058
1233.9	493	0	473	0	127027
2886.9	461	1	426	18	362307
5123.9	566	0	536	0	780394
10117.2	517	0	505	0	995255
566.176	535	0	474	0	77276
1236.17	495	0	473	0	126317
400.553	499	0	520	0	68270
177.578	504	0	515	0	57257
376.791	516	0	525	0	66926
4983.09	486	3	407	17	759696
335.482	502	0	512	0	64751
212.813	510	0	502	0	58989
1245.78	489	0	469	0	127767
4793.76	546	0	572	0	731673
1215.34	576	0	549	0	125339
891.919	506	0	519	0	99046
2207.24	498	0	524	0	244910
82.0867	509	0	521	0	53377
17607.4	653	0	593	0	999988
4256.6	579	0	589	0	634791
194.023	531	0	476	0	58076
6416.44	618	0	567	0	910888
293.642	519	0	483	0	62665
2462.41	462	0	525	0	282893
136.175	486	0	510	0	55653
1478.75	510	0	542	0	149963
373.837	488	0	469	0	66851
656.729	504	0	547	0	82557
1979.82	498	0	505	0	211754
2232.51	471	0	442	0	248320
